,word,content
198,마라세티아 감염증,"지방을 영양으로 이용하는, 효모균에 속하는 진균 마라세티아에 의해 일어난다. 피부나 귀 속에 증식하여 피부염을 악화시키거나 외이염을 일으킨다. 심한 가려움증을 동반한다. [증상] 마라세티아에 의한 외이염에서는 머리를 흔들거나 귀를 긁는 등 전형적인 외이염 증상을 보인다. 귀지가 대량으로 나오거나 초콜릿색이 되고 신 냄새 같은 것이 난다. 피부에서는 겨드랑이나 다리 안쪽의 겹치는 부위, 발가락 사이, 음부 등에 염증이 일어난다. 빨개지거나 건조해지거나 끈적거리거나 심한 가려움이 나타난다. [원인] 마라세티아는 통상적으로도 피부나 귀에서 보이는 미생물인데, 알레르기나 염증, 지방분이 많은 식사 등으로 피지가 많아지면 과도하게 증식하게 된다. 특히 고온다습하고 귀지 등이 영양분이 되는 귓속은 번식하기 쉬운 장소이다. [치료와 예방] 항진균 약을 투여하거나 바르는 외에 약용샴푸로 세정한다. 피부나 환경을 청결하게 유지한다."
199,수두증,"뇌 속을 채우고 있는 뇌척수가 증가해 뇌를 압박하면서 행동이 이상해지거나 제대로 걷지 못하게 되는 등의 장애를 일으키는 질병이다. 치와와나 요크셔테리어 등의 소형견이나 퍼그, 불독 등의 단두종에게서 많이 발견된다. [증상] 평소처럼 걷지 못하게 되는 등의 운동장애나 의식장애가 발생한다. 일상적인 행동에 이상이 발생하여 동작이 완만해지거나 반대로 쉽게 흥분한다, 난폭해진다, 잠만 잔다, 치매가 보인다 등의 증상이 나타난다. 경련 발작을 일으키기도 한다. [원인] 유전적으로 발병하는 예로는 일반적으로 두부가 크고 두 개의 두정골의 발달이 미숙해서 선문이 완전히 닫혀 있지 않은 예가 많이 접수되고 있다. 뇌척수는 일정량이 뇌의 내부를 순환하고 있는데, 그 흐름이 막혔거나 이상이 많아져서 뇌압이 높아진다. 후천적으로는 바이러스 감염이 원인이 되는 것으로 알려져 있다. [치료] 뇌압강하약을 사용하거나 체내의 수분을 줄이기 위해 이뇨제를 투여한다. 고인 체액을 배출하는..."
200,콕시듐,매우 작은 콕시듐이라는 원충이 장내에 증식하여 장 점막을 손상시킨다. 유견이 걸리면 수용성 설사를 비롯한 심각한 증상을 보인다. [증상] 특히 유견이 걸리기 쉬운데 설사를 반복하고 점액상의 변이나 혈변을 본다. 설사를 하기 때문에 탈수증상이나 빈혈을 일으키며 쇠약하다. 성견이 발병하는 경우는 거의 없다. [원인] 현미경으로밖에 보이지 않는 작은 콕시듐 원충이 경구 감염되어 장세포로 파고들어가 증식하여 점막을 손상시키면서 발생한다. [치료와 예방] 일반적으로 술파제라는 약을 투여하여 치료한다. 탈수나 빈혈이 심한 유견에게는 수액이나 수혈 등이 필요할 수도 있다. 변과 함께 배설된 직후의 미숙한 원충은 감염력이 없기 때문에 변을 빨리 처리하면 재감염을 방지할 수 있다.
201,번식시키는 방법과 임신·출산 - 건강한 새끼를 낳을 수 있는 환경을 만들어주자,번식을 원한다면 출산까지 매끄럽게 진행시키기 위한 예비지식이 필요하다. 상황이 닥쳤을 때 당황하지 않기 위한 번식의 기본을 알아두자.
202,호흡기 질환,"코나 목, 기관, 기관지, 폐 등의 호흡기는 몸 밖에서 산소를 들이마시고 체내의 이산화탄소를 배출하는 기관이다. 기침의 원인은 주로 호흡기의 트러블이므로 주의하자."
203,난소 종양,"발생률은 높지 않지만 양성의 과립막세포종이 가장 많이 발생한다. 고령에 출산 경험이 적은 개에게 주로 발병한다. [증상] 보통 한쪽에만 발생하는 경우가 많고 복부의 촉진으로 발견할 수 있을 정도로 커지기도 한다. 복수가 차서 배가 부어오르기도 한다. [원인] 양성 과립막세포종 외에 선종, 선암, 난포막세포종 등이 있다. 다른 종양과 마찬가지로 유전이나 환경에 의해 일어난다. [치료와 예방] 난소, 자궁의 적출 수술 등을 한다. 전이가 없다면 치료 가능하다. 걱정이 된다면 일찌감치 중성화 수술을 시키면 이 병에 걸리지 않는다."
204,"'겨울'에는 감기, 난방기구 사고에 주의","[엄동기에는 가능한 실내에] 개는 비교적 추위에 강한 편이지만 기침, 콧물 등의 감기 증상이나 심장병 악화 등이 매우 많이 발생하는 시기이다. 실외견의 경우에는 하우스를 해가 잘 드는 곳으로 이동시키고, 잠자리에 담요를 깔아주거나 테이프로 외풍을 막는 등 신경을 쓴다. 실내견은 난방을 끄면 밤에는 상당히 추워지기 때문에 보온성이 있는 매트나 담요를 보충해준다. 장모종은 더워하므로 난방을 너무 하지 않도록 신경 쓴다. 새끼나 고령견은 저항력이 약하므로 특히 주의가 필요하다. 실외견도 엄동기만큼은 실내로 들여놓을 것을 권한다. [화상이나 감전방지에 신경 쓴다] 겨울은 전기담요 등 보온 용품 코드를 깨물다가 감전당하거나 히터에 닿아 화상을 입는 등의 사고도 많은 계절이다. 특히 호기심이 왕성한 새끼가 있는 집은 충분히 주의한다. 코드를 정리해서 엉키지 않도록 고정하거나 펜스를 설치하는 등 사고방지에 힘쓴다. 겨울의 건강 관리·체크 포인트 □ 담요나 보온매트 등으로..."
205,질병 발견 관찰 포인트 - 항상 지켜주고 싶은 반려견을 위해,"평소의 상태와 체크 포인트를 파악해두면 반려견의 이상을 빨리 발견할 수 있다! 따라서 일상적인 관찰은 필수! [얼굴을 본다] 반려견의 표정 변화를 알 수 있는 이는 함께 살고 있는 주인뿐이다. 건강한 얼굴인지 매일 체크하는 것을 잊지 말자. 건강한 얼굴이란? 건강한 얼굴의 판단 기준은 반려견의 상태를 체크하는 중요한 포인트이다. 간식을 들고 반려견을 부를 때 어떤 얼굴인지 확인해보자. 기대감에 차서 눈을 반짝반짝 빛내며 바라본다면 그것이 바로 건강한 얼굴이다. 매일 빼먹지 말고 건강을 체크하자. [눈(eye)] 바람직한 상태 적당히 촉촉하고 반짝이며, 탁하거나 출혈, 눈곱이 생기지 않는다. 눈이 튀어나온 견종, 장모종은 특히 주의. 눈의 이상은 신경질환 증상의 하나일 수도 있다. 이럴 때 주의 • 눈곱이 많다. • 눈물이 흐른다. • 가려워한다. • 출혈이 있거나 탁하다. • 눈꺼풀이 부어 있다. • 눈부셔 한다. • 어딘가에 부딪치면서 걷는다. [코(nose)] 바람직한"
206,관절염,"뼈와 뼈 사이에서 쿠션 역할을 하는 관절연골에 염증이 일어난 상태이다. 체중의 과부하나 운동부족, 나이 등의 이유로 발생한다. 개의 평균수명이 늘어나고 비만인 개가 증가하면서 최근 많이 보이는 질환이다. [증상] 경쾌하게 움직일 수 없게 되고 운동을 싫어하며 기운을 잃는다. 진행되면 통증이 심해지고 환부가 크게 붓거나 움직일 때마다 삐걱거리는 듯한 소리가 나기도 한다. 고관절이나 슬관절에 많이 발병하는 경향이 있다. [원인] 관절에 있는 연골 조직이 손상되어 염증을 일으킨다. 나이를 먹거나 비만 외에 세균감염, 류머티스나 고관절 형성부전 등도 원인이 된다. [치료와 간호] 완전히 치료하기가 어려운 질환이다. 그 때문에 통증을 완화시키고 질병의 진행을 억제하는 것이 치료의 중심이 된다. 진통제나 항염증제, 관절 환부에 효과가 있는 보조제 등을 장기적으로 투여한다. 운동을 제한해야 하며 감량을 하여 비만을 해소할 필요가 있다."
207,"'여름'에는 더위, 장마의 습기대책을","[개는 추위보다 더위에 약하다] 견종에 따라 차이가 있지만 대부분의 개는 더위에 약하고 햇볕이 내리쬐는 한낮에 움직이는 것은 부담이 된다. 산책은 아침저녁의 서늘한 시간대에 끝내고 실내의 온도관리에 신경 쓴다. 부재중일 때에는 에어컨 등으로 실내온도를 28℃ 전후로 설정하고 바깥바람이 들어오도록 창문을 살짝 열어두는 것이 좋다. 실외견은 하우스를 통풍이 잘 되는 그늘로 이동시키는 등 더위 대책을 세운다. [위생관리를 철저하게] 세균이나 곰팡이가 쉽게 발생하는 것도 여름에 특히 주의해야 할 점이다. 음식물도 썩기 쉬운데, 특히 끈적거리는 장마철에는 평소보다 위생관리를 더욱 철저히 해야 한다. 날것은 주지 않도록 하고 먹고 남았거나 흘린 음식물은 바로 치운다. 방치된 음식물을 먹고 설사나 구토, 식중독을 일으킬 수도 있다. 또 급수는 항상 청결한 것을 준비하고 자주 교환해준다. 여름의 건강 관리·체크 포인트 □ 일사병·열사병에 주의. 서늘하고 통풍이 잘되는 환경을...."
208,네프로제 증후군(신장증),"네프로제 증후군은 병명이라기보다 단백뇨나 저알부민혈증, 고콜레스테롤 혈증, 부종(몸이 부어 있는 상태), 복수 등이 보이는 질병을 통틀어 부르는 방법이다. [증상] 몸이나 다리가 붓거나 배에 물이 고이는 복수 등의 증상이 나타난다. 단백뇨가 나오거나 혈액 중의 콜레스테롤이 증가한다. 위험한 요독증으로 이행되는 경우도 적지 않다. [원인] 사구체신염이나 신아미로이드시스라는 질병이 주요 원인이다. 단백질이 소변으로 새어 나와 혈중 단백질이 감소하고 혈관에서 수분이 체내로 새어 부종이 생기거나 복수가 차게 된다. [치료와 간호] 원인이 되는 질병을 치료한다. 부종이 심한 경우에는 이뇨제를 투여한다. 거기에 맞춰 저단백, 저나트륨 식사요법을 실시하는데 단백질은 너무 제한하지 않도록 한다. 신장병용 치료식을 응용하는 것도 좋다."
209,뼈와 관절의 질병,"뼈나 관절의 질병은 사고 같은 부상에 의한 것 외에 유전적인 요인이나 발육환경, 비만 등에 의해서도 발병한다. 부위에 따라서는 개의 생활에 상당한 지장을 준다."
210,후기,"감수자 코구레 노리오 수의학 박사 개 전용 백신이라고는 '광견병 예방약' 밖에 없었던 시절부터 개나 고양이를 진료했던 도시의 수의사 중 한 사람으로서 동물들의 생명의 중요함과 주인들의 뜨거운 마음을 존중하며 50년이 지났습니다. 제가 개업의로 진료를 시작했던 당시 개의 3대 난치병으로는 홍역, 심장사상충증, 모포충증을 꼽을 수 있는데 실제로 이 질병에 걸린 개들의 치료는 고통의 연속이었습니다. 하지만 현재는 홍역 등의 감염증은 백신접종으로 예방할 수 있고, 모기가 매개가 되는 심장사상충증도 매월 1회의 예방약 복용으로 발병에서 거의 완전히 벗어났고 모낭충증도 효과적인 치료가 가능해져 완쾌 가능한 시대가 되었습니다. 이들 난치병 이외에도 영양학의 진보로 구루병 등의 발병도 거의 사라지게 되었고, 피검사로 가려움이나 탈모로 볼 수 있는 난치 피부병이 알레르기나 호르몬의 영향으로 일어난다는 것 등도 진단할 수 있어 치료하기 쉬운 시대가 되었습니다. 이..."
211,횡격막 헤르니아,"횡격막은 흉강과 복강의 경계에 있는 근육질의 막으로, 호흡운동에 중요한 작용을 한다. 사고 등으로 횡격막이 눌리면서 구멍이 뚫려 장기가 가슴 안으로 쏟아지는 질환이 횡격막 헤르니아이다. 원래 식도나 대동맥 등이 통과하는 열공이 있는데, 선천적인 이상으로 열공이 커져서 일어나는 경우도 있다. [증상] 사고 등으로 구멍이 뚫린 경우에는 증상이 가벼우면 운동을 싫어하거나 호흡이 거칠어지는 정도지만, 심한 경우에는 눕는 것을 싫어하고 호흡곤란이 오고 쇼크 상태에 빠지기도 한다. 유전적으로 발생하는 경우에는 새끼 때 구토나 설사, 기침, 빠른 호흡 등의 증상이 나타난다. [원인] 교통사고나 낙하 등에 의해 복부를 크게 강타당한 충격으로 발생한다. 사고 후에야 증상이 나타나기도 한다. 유전적인 원인으로는 횡격막에 구멍이 뚫려 있는 경우와 흉강에 장기가 침입해 있는 경우가 있다. [치료] 증상이 심한 경우에는 신속하게 수술하여 파열부를 개복해야 한다. 개복하지 않는 경우에도..."
